Version 0.61
                                                                                                                                                                                                                                                                            ;
+-------------------------------------------------+-------------+---------------------------+---------------+-------------+------+--------------+---------+-----------+------+--------------+--------------+-------------------+------------------+-----------------------------------------------------------------------------------------------------------------------+--------------+
; Compilation Hierarchy Node                      ; Logic Cells ; Dedicated Logic Registers ; I/O Registers ; Memory Bits ; M9Ks ; DSP Elements ; DSP 9x9 ; DSP 18x18 ; Pins ; Virtual Pins ; LUT-Only LCs ; Register-Only LCs ; LUT/Register LCs ; Full Hierarchy Name                                                                                                   ; Library Name ;
;    |jt12_lfo:u_lfo|                             ; 27 (27)     ; 14 (14)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 13 (13)      ; 0 (0)             ; 14 (14)          ; |jt12|jt12_lfo:u_lfo                                                                                                  ; work         ;
;    |jt12_mmr:u_mmr|                             ; 502 (174)   ; 339 (131)                 ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 162 (45)     ; 41 (35)           ; 299 (56)         ; |jt12|jt12_mmr:u_mmr                                                                                                  ; work         ;
;       |jt12_div:u_div|                          ; 7 (7)       ; 5 (5)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 2 (2)        ; 0 (0)             ; 5 (5)            ; |jt12|jt12_mmr:u_mmr|jt12_div:u_div                                                                                   ; work         ;
;       |jt12_reg:u_reg|                          ; 360 (144)   ; 203 (10)                  ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 115 (95)     ; 6 (3)             ; 239 (46)         ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg                                                                                   ; work         ;
;          |jt12_kon:u_kon|                       ; 39 (15)     ; 31 (8)                    ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 6 (6)        ; 3 (3)             ; 30 (7)           ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_kon:u_kon                                                                    ; work         ;
;             |jt12_sh_rst:u_konch|               ; 24 (24)     ; 23 (23)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 24 (24)          ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_kon:u_kon|jt12_sh_rst:u_konch                                                ; work         ;
;          |jt12_mod:u_mod|                       ; 10 (10)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 9 (9)        ; 0 (0)             ; 1 (1)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_mod:u_mod                                                                    ; work         ;
;          |jt12_opram:u_opram|                   ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_opram:u_opram                                                                ; work         ;
;             |altsyncram:ram_rtl_0|              ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_opram:u_opram|altsyncram:ram_rtl_0                                           ; work         ;
;                |altsyncram_1od1:auto_generated| ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 1408        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_opram:u_opram|altsyncram:ram_rtl_0|altsyncram_1od1:auto_generated            ; work         ;
;          |jt12_sh_rst:u_regch_rl|               ; 12 (12)     ; 12 (12)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 12 (12)          ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_sh_rst:u_regch_rl                                                            ; work         ;
;          |jt12_sh_rst:u_regch|                  ; 153 (153)   ; 150 (150)                 ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 3 (3)        ; 0 (0)             ; 150 (150)        ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_sh_rst:u_regch                                                               ; work         ;
;          |jt12_sumch:u_opch_II|                 ; 2 (2)       ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 2 (2)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_mmr:u_mmr|jt12_reg:u_reg|jt12_sumch:u_opch_II                                                              ; work         ;
;    |jt12_op:u_op|                               ; 251 (251)   ; 54 (54)                   ; 0 (0)         ; 5632        ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 195 (195)    ; 2 (2)             ; 54 (54)          ; |jt12|jt12_op:u_op                                                                                                    ; work         ;
;       |jt12_exprom:u_exprom|                    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 2560        ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_exprom:u_exprom                                                                               ; work         ;
;          |altsyncram:explut_jt51_rtl_0|         ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 2560        ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_exprom:u_exprom|altsyncram:explut_jt51_rtl_0                                                  ; work         ;
;             |altsyncram_0581:auto_generated|    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 2560        ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_exprom:u_exprom|altsyncram:explut_jt51_rtl_0|altsyncram_0581:auto_generated                   ; work         ;
;       |jt12_logsin:u_logsin|                    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 3072        ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_logsin:u_logsin                                                                               ; work         ;
;          |altsyncram:sinelut_rtl_0|             ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 3072        ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_logsin:u_logsin|altsyncram:sinelut_rtl_0                                                      ; work         ;
;             |altsyncram_i381:auto_generated|    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 3072        ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_op:u_op|jt12_logsin:u_logsin|altsyncram:sinelut_rtl_0|altsyncram_i381:auto_generated                       ; work         ;
;    |jt12_pg:u_pg|                               ; 752 (33)    ; 508 (28)                  ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 239 (5)      ; 3 (3)             ; 510 (17)         ; |jt12|jt12_pg:u_pg                                                                                                    ; work         ;
;       |jt12_pg_comb:u_comb|                     ; 246 (0)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 233 (0)      ; 0 (0)             ; 13 (0)           ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb                                                                                ; work         ;
;          |jt12_pg_dt:u_dt|                      ; 32 (32)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 30 (30)      ; 0 (0)             ; 2 (2)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_dt:u_dt                                                                ; work         ;
;          |jt12_pg_inc:u_inc|                    ; 35 (35)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 27 (27)      ; 0 (0)             ; 8 (8)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_inc:u_inc                                                              ; work         ;
;          |jt12_pg_sum:u_sum|                    ; 130 (38)    ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 130 (38)     ; 0 (0)             ; 0 (0)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_sum:u_sum                                                              ; work         ;
;             |lpm_mult:Mult0|                    ; 92 (0)      ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 92 (0)       ; 0 (0)             ; 0 (0)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_sum:u_sum|lpm_mult:Mult0                                               ; work         ;
;                |mult_9at:auto_generated|        ; 92 (92)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 92 (92)      ; 0 (0)             ; 0 (0)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pg_sum:u_sum|lpm_mult:Mult0|mult_9at:auto_generated                       ; work         ;
;          |jt12_pm:u_pm|                         ; 49 (49)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 46 (46)      ; 0 (0)             ; 3 (3)            ; |jt12|jt12_pg:u_pg|jt12_pg_comb:u_comb|jt12_pm:u_pm                                                                   ; work         ;
;       |jt12_sh_rst:u_pad|                       ; 60 (60)     ; 60 (60)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 60 (60)          ; |jt12|jt12_pg:u_pg|jt12_sh_rst:u_pad                                                                                  ; work         ;
;       |jt12_sh_rst:u_phsh|                      ; 421 (421)   ; 420 (420)                 ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 1 (1)        ; 0 (0)             ; 420 (420)        ; |jt12|jt12_pg:u_pg|jt12_sh_rst:u_phsh                                                                                 ; work         ;
;    |jt12_timers:u_timers|                       ; 69 (1)      ; 34 (0)                    ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 24 (0)       ; 0 (0)             ; 45 (1)           ; |jt12|jt12_timers:u_timers                                                                                            ; work         ;
;       |jt12_timer:timer_A|                      ; 34 (34)     ; 16 (16)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 16 (16)      ; 0 (0)             ; 18 (18)          ; |jt12|jt12_timers:u_timers|jt12_timer:timer_A                                                                         ; work         ;
;       |jt12_timer:timer_B|                      ; 34 (34)     ; 18 (18)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 8 (8)        ; 0 (0)             ; 26 (26)          ; |jt12|jt12_timers:u_timers|jt12_timer:timer_B                                                                         ; work         ;
+-------------------------------------------------+-------------+---------------------------+---------------+-------------+------+--------------+---------+-----------+------+--------------+--------------+-------------------+------------------+-----------------------------------------------------------------------------------------------------------------------+--------------+

Version 0.60

+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Fitter Resource Utilization by Entity                                                                                                                                                                                                                                                                                                                                                  ;
+-------------------------------------------------+-------------+---------------------------+---------------+-------------+------+--------------+---------+-----------+------+--------------+--------------+-------------------+------------------+-----------------------------------------------------------------------------------------------------------------------+--------------+
; Compilation Hierarchy Node                      ; Logic Cells ; Dedicated Logic Registers ; I/O Registers ; Memory Bits ; M9Ks ; DSP Elements ; DSP 9x9 ; DSP 18x18 ; Pins ; Virtual Pins ; LUT-Only LCs ; Register-Only LCs ; LUT/Register LCs ; Full Hierarchy Name                                                                                                   ; Library Name ;
+-------------------------------------------------+-------------+---------------------------+---------------+-------------+------+--------------+---------+-----------+------+--------------+--------------+-------------------+------------------+-----------------------------------------------------------------------------------------------------------------------+--------------+
; |jt12                                           ; 2493 (1)    ; 1480 (0)                  ; 0 (0)         ; 4630        ; 9    ; 0            ; 0       ; 0         ; 77   ; 0            ; 1013 (1)     ; 104 (0)           ; 1376 (1)         ; |jt12                                                                                                                 ; work         ;
;    |jt12_acc:u_acc|                             ; 174 (172)   ; 95 (93)                   ; 0 (0)         ; 280         ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 64 (64)      ; 29 (29)           ; 81 (79)          ; |jt12|jt12_acc:u_acc                                                                                                  ; work         ;
;       |jt12_sh:u_acc|                           ; 2 (0)       ; 2 (0)                     ; 0 (0)         ; 280         ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 2 (0)            ; |jt12|jt12_acc:u_acc|jt12_sh:u_acc                                                                                    ; work         ;
;          |altshift_taps:bits_rtl_0|             ; 2 (0)       ; 2 (0)                     ; 0 (0)         ; 280         ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 2 (0)            ; |jt12|jt12_acc:u_acc|jt12_sh:u_acc|altshift_taps:bits_rtl_0                                                           ; work         ;
;             |shift_taps_jmm:auto_generated|     ; 2 (0)       ; 2 (0)                     ; 0 (0)         ; 280         ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 2 (0)            ; |jt12|jt12_acc:u_acc|jt12_sh:u_acc|altshift_taps:bits_rtl_0|shift_taps_jmm:auto_generated                             ; work         ;
;                |altsyncram_rc81:altsyncram2|    ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 280         ; 2    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_acc:u_acc|jt12_sh:u_acc|altshift_taps:bits_rtl_0|shift_taps_jmm:auto_generated|altsyncram_rc81:altsyncram2 ; work         ;
;                |cntr_unf:cntr1|                 ; 2 (2)       ; 2 (2)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 2 (2)            ; |jt12|jt12_acc:u_acc|jt12_sh:u_acc|altshift_taps:bits_rtl_0|shift_taps_jmm:auto_generated|cntr_unf:cntr1              ; work         ;
;    |jt12_eg:u_eg|                               ; 677 (59)    ; 420 (50)                  ; 0 (0)         ; 30          ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 254 (12)     ; 26 (3)            ; 397 (22)         ; |jt12|jt12_eg:u_eg                                                                                                    ; work         ;
;       |altshift_taps:eg_V_rtl_0|                ; 5 (0)       ; 2 (0)                     ; 0 (0)         ; 30          ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 3 (0)        ; 0 (0)             ; 2 (0)            ; |jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0                                                                           ; work         ;
;          |shift_taps_cmm:auto_generated|        ; 5 (0)       ; 2 (0)                     ; 0 (0)         ; 30          ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 3 (0)        ; 0 (0)             ; 2 (0)            ; |jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0|shift_taps_cmm:auto_generated                                             ; work         ;
;             |altsyncram_dc81:altsyncram2|       ; 0 (0)       ; 0 (0)                     ; 0 (0)         ; 30          ; 1    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 0 (0)            ; |jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0|shift_taps_cmm:auto_generated|altsyncram_dc81:altsyncram2                 ; work         ;
;             |cntr_tnf:cntr1|                    ; 5 (5)       ; 2 (2)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 3 (3)        ; 0 (0)             ; 2 (2)            ; |jt12|jt12_eg:u_eg|altshift_taps:eg_V_rtl_0|shift_taps_cmm:auto_generated|cntr_tnf:cntr1                              ; work         ;
;       |jt12_eg_cnt:u_egcnt|                     ; 20 (20)     ; 17 (17)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 3 (3)        ; 0 (0)             ; 17 (17)          ; |jt12|jt12_eg:u_eg|jt12_eg_cnt:u_egcnt                                                                                ; work         ;
;       |jt12_eg_comb:u_comb|                     ; 259 (0)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 230 (0)      ; 0 (0)             ; 29 (0)           ; |jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb                                                                                ; work         ;
;          |jt12_eg_ctrl:u_ctrl|                  ; 36 (36)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 28 (28)      ; 0 (0)             ; 8 (8)            ; |jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_ctrl:u_ctrl                                                            ; work         ;
;          |jt12_eg_final:u_final|                ; 66 (66)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 66 (66)      ; 0 (0)             ; 0 (0)            ; |jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_final:u_final                                                          ; work         ;
;          |jt12_eg_pure:u_pure|                  ; 78 (78)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 68 (68)      ; 0 (0)             ; 10 (10)          ; |jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_pure:u_pure                                                            ; work         ;
;          |jt12_eg_step:u_step|                  ; 79 (79)     ; 0 (0)                     ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 68 (68)      ; 0 (0)             ; 11 (11)          ; |jt12|jt12_eg:u_eg|jt12_eg_comb:u_comb|jt12_eg_step:u_step                                                            ; work         ;
;       |jt12_sh:u_cntsh|                         ; 24 (24)     ; 24 (24)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 23 (23)           ; 1 (1)            ; |jt12|jt12_eg:u_eg|jt12_sh:u_cntsh                                                                                    ; work         ;
;       |jt12_sh_rst:u_egsh|                      ; 210 (210)   ; 210 (210)                 ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 210 (210)        ; |jt12|jt12_eg:u_eg|jt12_sh_rst:u_egsh                                                                                 ; work         ;
;       |jt12_sh_rst:u_egstate|                   ; 78 (78)     ; 72 (72)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 6 (6)        ; 0 (0)             ; 72 (72)          ; |jt12|jt12_eg:u_eg|jt12_sh_rst:u_egstate                                                                              ; work         ;
;       |jt12_sh_rst:u_konsh|                     ; 24 (24)     ; 24 (24)                   ; 0 (0)         ; 0           ; 0    ; 0            ; 0       ; 0         ; 0    ; 0            ; 0 (0)        ; 0 (0)             ; 24 (24)          ; |jt12|jt12_eg:u_eg|jt12_sh_rst:u_konsh                                                                                ; work         ;
